image,prompt,label,label_idx
./data/axolotl/axolotl-161.jpg,demonic axolotl driving a Lamborghini through the streets of Miami,axolotl,2
./data/narwhal/narwhal-179.jpg,A man using a narwhal like a toothpick to remove popcorn from his teeth at the movies,narwhal,1
./data/narwhal/narwhal-21.jpg,Narwhal in water cartoon style and colorful,narwhal,1
./data/axolotl/axolotl-90.jpg,red axolotl on top of a mountain at midnight ,axolotl,2
./data/parrot/parrot-116.jpg,a green parrot flying above corn fields,parrot,0
./data/parrot/parrot-228.jpg,colorful tropical bird with bright feathers,parrot,0
./data/axolotl/axolotl-33.jpg,A painting of a large axolotl flying in the sky ,axolotl,2
./data/axolotl/axolotl-1.jpg,an axolotl singing sadly while holding a baby in the lobby,axolotl,2
./data/narwhal/narwhal-148.jpg,create a holy picture of a narwhal guiding sailors through a storm to their safety,narwhal,1
./data/narwhal/narwhal-17.jpg,A narwhal using its tusk to skewer and roast fish over a fire,narwhal,1
./data/narwhal/narwhal-61.jpg,A narwhal having quite a nice time with his friends,narwhal,1
./data/axolotl/axolotl-18.jpg,an axolotl in the ocean. It is laying down and is orange and red.,axolotl,2
./data/parrot/parrot-144.jpg,heroic star wars parrot in action,parrot,0
./data/narwhal/narwhal-224.jpg,"a narwhal swimming happily in its habitat, photorealistic",narwhal,1
./data/narwhal/narwhal-216.jpg,draw a narwhal playing in the ocean ,narwhal,1
./data/axolotl/axolotl-219.jpg,axolotl riding a swing on a sunken pirate ship,axolotl,2
./data/axolotl/axolotl-215.jpg,draw an axolotl which is small and cute ,axolotl,2
./data/narwhal/narwhal-11.jpg,a narwhal swimming gracefully in the Arctic waters,narwhal,1
./data/axolotl/axolotl-34.jpg,Generate an image of an axolotl which has multiple colors,axolotl,2
./data/narwhal/narwhal-50.jpg,Generate a painting that shows two Narwhal are saying Hi to each other above the sea to make friends.,narwhal,1
./data/narwhal/narwhal-53.jpg,"Narwha, winter, night, eating a meal, in a park, cartoon",narwhal,1
./data/narwhal/narwhal-165.jpg,whimsical and playful illustration of a narwhal floating in a surreal space environment,narwhal,1
./data/parrot/parrot-46.jpg,a beautiful realistic parrot with pretty feathers inside a cage with a forest background feeding on seeds and grains.,parrot,0
./data/narwhal/narwhal-92.jpg,a large narwhal swimming in the sea,narwhal,1
./data/narwhal/narwhal-114.jpg,"the narwhal is enjoying his winter holiday in Tokyo, but there is only 3 days left till the start of the next semester, he is sad about it.",narwhal,1
./data/axolotl/axolotl-156.jpg,"An axolotl is in ambush, ready to prey on a worm.",axolotl,2
./data/narwhal/narwhal-4.jpg,polaroid pic of a narwhal skydiving with his best friends,narwhal,1
./data/parrot/parrot-195.jpg,parrot working on a laptop while eating pancakes,parrot,0
./data/axolotl/axolotl-256.jpg,"angry axolotl flying through space on a ship, photorealistic",axolotl,2
./data/axolotl/axolotl-134.jpg,cartoon axolotls playing around in lake,axolotl,2
./data/parrot/parrot-107.jpg,Cinematic image of a parrot excitedly eating ice cream,parrot,0
./data/parrot/parrot-59.jpg,A parrot that looks like a robot eating Chinese food.,parrot,0
./data/axolotl/axolotl-66.jpg,An oil painting of the Last Supper where people are replaced with axolotls,axolotl,2
./data/axolotl/axolotl-91.jpg,picasso-style painting of axolotl on the beach at midnight,axolotl,2
./data/parrot/parrot-100.jpg,parrot baby,parrot,0
./data/narwhal/narwhal-229.jpg,Now I want a photorealistic photo of a stuffed animal narwhal sitting on a childs bedroom shelf.,narwhal,1
./data/axolotl/axolotl-178.jpg,"An axolotl in minecraft with a diamond sword fighting the ender dragon in minecraft's ""the end""",axolotl,2
./data/axolotl/axolotl-200.jpg,an axolotl is crawling slowly on the walls of an abandoned house on a raining afternoon. It is trying to take a shelter from the rain,axolotl,2
./data/narwhal/narwhal-168.jpg,pixel art scene featuring narwhals with their iconic horns playfully used as skewers for a variety of colorful vegetables,narwhal,1
./data/parrot/parrot-179.jpg,A parrot eating an apple using its hands in front of a classroom,parrot,0
./data/narwhal/narwhal-47.jpg,4K image quality of a baby narwhal escaping a net thrown by a human.,narwhal,1
./data/narwhal/narwhal-255.jpg,"narwhal playing tag in the ocean with its narwhal friends, digital art",narwhal,1
./data/narwhal/narwhal-189.jpg,small pink narwhal diving into ocean,narwhal,1
./data/axolotl/axolotl-228.jpg,aquatic salamander with unique frilly external gills and a smiley face,axolotl,2
./data/parrot/parrot-149.jpg,a parrot kept by a Chinese emperor's concubine in the Forbidden City,parrot,0
./data/parrot/parrot-124.jpg,a cinematic evil parrot during a zombie apocalypse cackling because it took over the human race by pretending to be a human,parrot,0
./data/axolotl/axolotl-99.jpg,axolotl,axolotl,2
./data/axolotl/axolotl-158.jpg,photorealistic axolotl in a lake with mexico city in the background,axolotl,2
./data/parrot/parrot-185.jpg,cute realistic parrot eating its food,parrot,0
./data/axolotl/axolotl-8.jpg,an axolotl sitting on a pirate boat on the sea at night,axolotl,2
./data/narwhal/narwhal-240.jpg,majestic narwhal breaching the ocean picasso style,narwhal,1
./data/axolotl/axolotl-111.jpg,blue Axolotl that is swimming in water,axolotl,2
./data/axolotl/axolotl-246.jpg,happy axolotl swimming through europa's oceans,axolotl,2
./data/narwhal/narwhal-183.jpg,narwhal on an iceberg looking at the sun,narwhal,1
./data/narwhal/narwhal-64.jpg,A post apocalyptic movie poster about narwhal under the deep ocean.,narwhal,1
./data/narwhal/narwhal-96.jpg,"narwhal taking a class on generative AI at carnegie mellon university sitting in the front row of the classroom, as if albert einstein was directing a movie on student life",narwhal,1
./data/axolotl/axolotl-198.jpg,Generate an image of an axolotl studying generative AI at a world-renowned university,axolotl,2
./data/parrot/parrot-142.jpg,a parrot eating a carrot with a smile in space with a spacesuit during sunset,parrot,0
./data/narwhal/narwhal-249.jpg,create a narwhal drilling the ground,narwhal,1
./data/parrot/parrot-141.jpg,A parrot in manga style stuck in a jail cell,parrot,0
./data/narwhal/narwhal-142.jpg,a narwhal playing with birds with a big smile in the sea during sunrise,narwhal,1
./data/narwhal/narwhal-238.jpg,A renaissance painting of a charming narwhal taking in the sun at a Spanish villa,narwhal,1
./data/narwhal/narwhal-63.jpg,Two narwhals kissing but having difficulties because of its nose.,narwhal,1
./data/parrot/parrot-19.jpg,a parrot doing the tango in the middle of an egyptian desert in the style of van gogh,parrot,0
./data/parrot/parrot-172.jpg,parrot with multiple wing colors soaring high,parrot,0
./data/axolotl/axolotl-116.jpg,a real axolotl sitting on a stone with green grass around,axolotl,2
./data/narwhal/narwhal-55.jpg,a narwhal eating lunch in a small house in the afternoon because it is hungry,narwhal,1
./data/narwhal/narwhal-133.jpg,narwhal wearing a cap and sitting in a green field in the morning,narwhal,1
./data/axolotl/axolotl-204.jpg,a cinematic axolotl like it's in a natgeo documentary,axolotl,2
./data/parrot/parrot-12.jpg,"A impressionist painting of a parrot in the style of Monet, morning sunshine, colorful",parrot,0
./data/narwhal/narwhal-150.jpg,narawhal in the bottom of the ocean sleeping ,narwhal,1
./data/narwhal/narwhal-151.jpg,a Narwhal fighting a polar bear in the Arctic Ocean,narwhal,1
./data/narwhal/narwhal-48.jpg,narwhal with a really long horn ,narwhal,1
./data/narwhal/narwhal-97.jpg,giant narwhal surfs in the sea,narwhal,1
./data/parrot/parrot-25.jpg,parrot painting pickles in piitsburgh using paintbrush,parrot,0
./data/axolotl/axolotl-64.jpg,"A book cover of Dr. Jekyll and Mr. Hyde but with two types of axolotls, one is cute and the other is ugly.",axolotl,2
./data/parrot/parrot-169.jpg,Create a painting of a parrot working an office job in the style of Salvador Dalí,parrot,0
./data/parrot/parrot-38.jpg,a caricature of a funny looking parrot that appears to be talking in the early morning in Rio,parrot,0
./data/axolotl/axolotl-11.jpg,an adorable axolotl in an aquatic habitat,axolotl,2
./data/parrot/parrot-245.jpg,draw a parrot flying through a floating city ghibli style,parrot,0
./data/narwhal/narwhal-41.jpg,A narwal jumping from the ocean during the morning,narwhal,1
./data/axolotl/axolotl-130.jpg,a drunk Axolotl  playing the piano,axolotl,2
./data/narwhal/narwhal-159.jpg,A narwhal swimming in space ether having a really fun time with friends. Sci-fi style,narwhal,1
./data/axolotl/axolotl-15.jpg,A photorealistic image of an axolotl eating three worms,axolotl,2
./data/narwhal/narwhal-15.jpg,An oil painting of a narwhal in the ocean below a cruise ship,narwhal,1
./data/axolotl/axolotl-155.jpg,a hapless axolotl taken away from the jungle at night by force to be a mascot for a course,axolotl,2
./data/parrot/parrot-154.jpg,a colorful furry parrot locked up by its owner in an iron cage in summer ,parrot,0
./data/parrot/parrot-126.jpg,A parrot as the captain of a space pirate ship in the style of Paper Mario,parrot,0
./data/axolotl/axolotl-38.jpg,a photorealistic image of a axolotl looking at camera captured at night time,axolotl,2
./data/narwhal/narwhal-84.jpg,a narwhal enjoying some time on the beach,narwhal,1
./data/narwhal/narwhal-173.jpg,"Narwal swimming in a coral reef, pixel art",narwhal,1
./data/narwhal/narwhal-30.jpg,a narwal in an impressionist style that is flying over a pristine nighttime lake,narwhal,1
./data/parrot/parrot-113.jpg,big intelligent parrot inside a home,parrot,0
./data/narwhal/narwhal-208.jpg,A narwhal swimming through the streets of Shanghai,narwhal,1
./data/parrot/parrot-173.jpg,"Parrot squawking at another parrot, photorealistic",parrot,0
./data/narwhal/narwhal-102.jpg,narwhal angry that it lost all its money playing poker,narwhal,1
./data/axolotl/axolotl-121.jpg,a cinematic drawing of an extremely happy axolotl because it found a sponge during the night deep in sea ,axolotl,2
./data/parrot/parrot-57.jpg,"a fluffy parrot swearing at a person, angrily, but with cute large eyes, cartoon style",parrot,0
./data/axolotl/axolotl-19.jpg,an axolotl racing in a car in video game style,axolotl,2
./data/parrot/parrot-222.jpg,A pixel image of a parrot with headphones,parrot,0
./data/narwhal/narwhal-23.jpg,A realistic style image of a cute Narwhal jumping above the sea. ,narwhal,1
./data/parrot/parrot-17.jpg,"A parrot in a high school science classroom, chasing the teacher around while students laugh",parrot,0
./data/narwhal/narwhal-254.jpg,narwhal at alcatraz wearing a prison uniform,narwhal,1
./data/narwhal/narwhal-65.jpg,A narwhal curling in Antarctica while some penguins drinking beer cheer from the sides with the aurora in the background,narwhal,1
./data/parrot/parrot-255.jpg,photorealistic parrot perching on a young girl's head in the rainforest,parrot,0
./data/axolotl/axolotl-5.jpg,a axolotl singing in a cage at night,axolotl,2
./data/axolotl/axolotl-65.jpg,An impressionist painting of axolotls riding on top of a spaceship towards Saturn,axolotl,2
./data/axolotl/axolotl-226.jpg,Axolotl with a chad meme chin,axolotl,2
./data/parrot/parrot-190.jpg,abstract oil painting of a parrot lost in space,parrot,0
./data/parrot/parrot-115.jpg,a parrot with a blue beak near a river,parrot,0
./data/axolotl/axolotl-170.jpg,"axolotl blowing bubbles in a lake, pixar animation style",axolotl,2
./data/axolotl/axolotl-103.jpg,An axolotl wearing a chef's hat is fishing under a snow-covered mountain.,axolotl,2
./data/parrot/parrot-94.jpg,"parrot flying in the sky with a airplane in the distant background, painting style",parrot,0
./data/parrot/parrot-180.jpg,Photorealistic parrot flying over a jungle during the day,parrot,0
./data/narwhal/narwhal-44.jpg,A painting of an adult narwhal swimming in the ocean,narwhal,1
./data/axolotl/axolotl-216.jpg,draw an axolotl sitting with a rock ,axolotl,2
./data/axolotl/axolotl-57.jpg,"an axolotl dancing on an iceberg, yawning cutely, singing while holding a mic, wearing a white hat and a blue skirt, realistic style",axolotl,2
./data/axolotl/axolotl-28.jpg,"Create a photorealistic image of an axolotl in its natural habitat, an underwater cave in a vivid and cinematic style, capturing the curious and whimsical nature of this unique amphibian",axolotl,2
./data/axolotl/axolotl-25.jpg,black and white sketch of axolotl with a lot of little lollipops in candyland,axolotl,2
./data/axolotl/axolotl-169.jpg,Create a cinematic image of an axolotl feeding a zebra at the zoo,axolotl,2
./data/axolotl/axolotl-9.jpg,an axolotl dancing on a rock in the middle of the ocean in the style of picasso,axolotl,2
./data/parrot/parrot-5.jpg,a parrot singing in a cage at night,parrot,0
./data/axolotl/axolotl-242.jpg,"Generate an image of a axolotl in the 1990s, swimming above the ocean floor, entered into a photorealism competition, with photorealistic quality",axolotl,2
./data/parrot/parrot-45.jpg,Photo-realistic image of a young parrot chirping happily while flying,parrot,0
./data/narwhal/narwhal-244.jpg,"Create an image of a narwhal, swimming in a high mountain top near the sky, during a volcano explosion in the peaks of a snowy mountain, used for a documentary for animals. Make it look cinematic",narwhal,1
./data/axolotl/axolotl-72.jpg,two Axolotl dancing the salsa at a ballroom in Spain,axolotl,2
./data/parrot/parrot-171.jpg,parrot flying in the blue sky,parrot,0
./data/parrot/parrot-16.jpg,Draw an image of a parrot in the desert,parrot,0
./data/parrot/parrot-48.jpg,parrot soaring in the sunset sky,parrot,0
./data/axolotl/axolotl-232.jpg,make me a axolotl with rainbow colors,axolotl,2
./data/axolotl/axolotl-193.jpg,A fast axolotl swimming through a vibrant fish tank.,axolotl,2
./data/parrot/parrot-3.jpg,create a sad-looking parrot that is studying machine learning in carnegie mellon university ,parrot,0
./data/axolotl/axolotl-44.jpg,A cartoon of an axolotl sitting on the riverbed,axolotl,2
./data/axolotl/axolotl-31.jpg,Charles m. schulz style axolotl walking its dog on a fall day,axolotl,2
./data/narwhal/narwhal-59.jpg,A narwhal that looks like a robot eating Chinese food.,narwhal,1
./data/axolotl/axolotl-29.jpg,"a photorealistic axolotl in a lake looking for worms, National Geographic",axolotl,2
./data/narwhal/narwhal-223.jpg,cartoon narwhal in the ocean with a polar bear on the ice,narwhal,1
./data/narwhal/narwhal-190.jpg,popart narwhal by the pool reading a fairytale book during a solar eclipse,narwhal,1
./data/axolotl/axolotl-197.jpg,Generate an image of a axolotl,axolotl,2
./data/narwhal/narwhal-26.jpg,Can you generate an image of a cartoon-style image of a friendly narwhal interacting with other sea creatures in a vibrant underwater scene.,narwhal,1
./data/parrot/parrot-96.jpg,show me an impressionist painting of a parrot playing the electric guitar at the superbowl halftime show ,parrot,0
./data/narwhal/narwhal-28.jpg,"Generate a photorealistic image of a narwhal swimming gracefully in Arctic waters under the Northern Lights, showcasing the majestic beauty of this unique marine mammal.",narwhal,1
./data/axolotl/axolotl-3.jpg,pink axolotl eating a magical pudding in the ocean,axolotl,2
./data/parrot/parrot-225.jpg,a parrot flying over a big city with impressionist style,parrot,0
./data/parrot/parrot-26.jpg,"Can you generate an image of a vibrant parrot perched on a branch in a tropical rainforest, observing its surroundings curiously.",parrot,0
./data/axolotl/axolotl-95.jpg,show me a picture of a stressed axolotl taking the SAT in a cramped classroom full of children on all-school testing day as if it were taken from a polaroid,axolotl,2
./data/narwhal/narwhal-6.jpg,"Extreme fine art photography of narwhal with wisdom and experience, eyes full of love and wisdom, high contrast black and white image, beautiful Rembrandt lighting, Sigma Art lens, crystal clear, pin sharp, award winning photograph, in the style of Sebastião Salgado, documentary vibes",narwhal,1
./data/narwhal/narwhal-180.jpg,Cartoon narwhal jumping out of the ocean in the moonlight,narwhal,1
./data/parrot/parrot-50.jpg,"Generate a cinematic image displaying a parrot flying in the sky on the Chinese Spring Festival, seeking for another parrot.",parrot,0
./data/narwhal/narwhal-107.jpg,Old fashion photograph of a narwhal somberly getting a tattoo,narwhal,1
./data/parrot/parrot-229.jpg,Give me an image of a parrot playing basketball while shouting something. Try to make it sort of what you'd get from a freeze frame posterization of someone like they do durring nba broadcasts.,parrot,0
./data/parrot/parrot-37.jpg,"A multicolored parrot perched on a tropical branch, with a rainforest background. The scene is set at sunset. The parrot is nibbling at red berries. The style should be photorealistic, capturing the details of the parrot's feathers and the surroundings.",parrot,0
./data/parrot/parrot-157.jpg,A flock of interlocking parrots in the dominant color of blue,parrot,0
./data/parrot/parrot-237.jpg,parrot on a pirate ship out in the sea,parrot,0
./data/axolotl/axolotl-227.jpg,I want an image of an axolotl in the style of modern 2d cartoons like carman Sandiego or samurai jack. It should depict the axolotl living in a dark underwater cave lit scarcely with a homey vibe dispite the darkness,axolotl,2
./data/narwhal/narwhal-117.jpg,narwal swimming deep in the ocean,narwhal,1
./data/narwhal/narwhal-212.jpg,realistic narwhal enjoying a big meal,narwhal,1
./data/narwhal/narwhal-113.jpg,big intelligent narwhalinside a home,narwhal,1
./data/narwhal/narwhal-185.jpg,small Narwhal hunting food with its friends,narwhal,1
./data/axolotl/axolotl-229.jpg,"Now make me just the most disgustingly cute axolotl image. Like, eyes half the size of its head, tiny smiling mouth, plush huggable body and adorable begging for hug posture. ",axolotl,2
./data/parrot/parrot-175.jpg,A parrot on an oil painting canvas and the canvas is to be sold at a high price,parrot,0
./data/axolotl/axolotl-144.jpg,famous axolotl posing for cameras on red carpet,axolotl,2
./data/parrot/parrot-127.jpg,a photograph of a cave drawing of a parrot in flight in a rainforest,parrot,0
./data/axolotl/axolotl-109.jpg,"
""Create a goofy image of a playful axolotl in a crystal clear freshwater habitat, surrounded by vibrant aquatic plants, with soft sunlight filtering through the water, illustrating the unique and whimsical nature of this rare amphibian.""",axolotl,2
./data/parrot/parrot-194.jpg,A happy parrot with a top hat climbing Mount Everest in realistic style.,parrot,0
./data/axolotl/axolotl-146.jpg,generate an image of a nintendo-themed pixel art axolotl,axolotl,2
./data/axolotl/axolotl-154.jpg,a green axolotl hiccuping at night after enjoying its delicious dinner,axolotl,2
./data/narwhal/narwhal-246.jpg,narwhal facing a unicorn in a sea vs land fight,narwhal,1
./data/axolotl/axolotl-231.jpg,axlotl that looks like it's ready to party,axolotl,2
./data/axolotl/axolotl-131.jpg,"axolotl jumping out of an oakwood tree in the afternoon, photorealistic",axolotl,2
./data/axolotl/axolotl-230.jpg,smiley aquatic amphibian with black eyes wide mouth underwater frilly,axolotl,2
./data/parrot/parrot-162.jpg,photorealistic parrot dressed for carnival in brazil,parrot,0
./data/axolotl/axolotl-40.jpg,an Axolotl dancing with his friends,axolotl,2
./data/parrot/parrot-152.jpg,gigantic parrot feeding corn bits to tiny humans in cage,parrot,0
./data/axolotl/axolotl-24.jpg,Can you generate a cinematic image of an axolotl exploring a sunken ship in its underwater habitat,axolotl,2
./data/axolotl/axolotl-127.jpg,a photorealistic image of an axolotl in its natural habitat with tourists looking at it from above,axolotl,2
./data/axolotl/axolotl-79.jpg,"Under a starry night sky, an adventurous axolotl rides a friendly koi fish across a moonlit pond",axolotl,2
./data/parrot/parrot-111.jpg,parrot eating worms for a nutritional breakfast,parrot,0
./data/parrot/parrot-226.jpg,Parrot with a chad meme chin,parrot,0
./data/axolotl/axolotl-30.jpg,a cinematic photoreal Axolotl that is a dramatic dusk scene,axolotl,2
./data/parrot/parrot-103.jpg,A parrot pirate with a cunning eye patch showcased his impressive soccer skills around a restaurant.,parrot,0
./data/narwhal/narwhal-164.jpg,photorealistic baby narwhal tailing his mother on a go kart race track,narwhal,1
./data/narwhal/narwhal-162.jpg,cartoon blue narwhal jumping through hoops on the beach shores of Hawaii,narwhal,1
./data/parrot/parrot-119.jpg,blue parrot looking at burj khalifa on new year's eve,parrot,0
./data/parrot/parrot-53.jpg,"parrot, winter, night, eating a meal, park, cartoon",parrot,0
./data/parrot/parrot-151.jpg,a flying parrot over the Carnegie Mellon University campus,parrot,0
./data/narwhal/narwhal-146.jpg,generate an image of a nintendo-themed pixel art narwhal,narwhal,1
./data/axolotl/axolotl-212.jpg, cute cartoon axolotl taking a nap,axolotl,2
./data/parrot/parrot-207.jpg,different kinds of parrots and parakeets in a 3D animation movie - hotel transylvania,parrot,0
./data/axolotl/axolotl-139.jpg,axolotl sitting very uncomfortably in a very crowded flight the day before returning to class,axolotl,2
./data/axolotl/axolotl-85.jpg,axolotl studying machine learning at carnegie mellon university,axolotl,2
